ID,tweet_text,tweet text,0
4607,"b'The political boat of the deputy governor of Ondo State, Mr Agboola Ajayi, is still cruising. It had, recently, berthed at the PDP, after it left the APC, it may soon berth in another port.  #AgboolaAjayi #APC #Ondo2020 #PDP https://t.co/NgPyfJD7Ak https://t.co/5C7F2CIeMX'", The political boat of the deputy governor of Ondo State Mr Agboola Ajayi is still cruising It had recently berthed at the PDP after it left the APC it may soon berth in another port ,0
4608,"b'Bala Mubarak and the Rise of Nigerian State Bonapartism Statement of the Revolutionary Socialist Vanguard [#RCIT Nigeria], 24 July 2020, https://t.co/7gk777ewpE https://t.co/l76a1tl0lt #BalaMubarak #Nigeria #Amotekun #Africa #OperationPositiveIdentity #APC #PDP #COVID19 #virus'", Bala Mubarak and the Rise of Nigerian State Bonapartism Statement of the Revolutionary Socialist Vanguard Nigeria July ,0
4609,"b""Top Story: PDP and APC Clashed, You won't believe What Transpired https://t.co/wsMekXZEYa #PDP #APC #Edo2020 #EdoDecides2020 #EdoDeservesObaseki #oshiomhole""", Top Story PDP and APC Clashed You will not believe What Transpired ,0
4610,"b""@thealimoshomail @followlasg @InsideMainland @pmnewsnigeria @jidesanwoolu @SaharaReporters This is a lagos the @AsiwajuTinubu promised to put in shape many years ago with his party , things keeps getting worse on the daily and the elites keeps looting what's the be the country's glory . Shame unto the #Apc &amp; #Pdp  #Government ... #revolutionNow\xe2\x9c\x8a\xf0\x9f\x8f\xbf""", This is lagos the promised to put in shape many years ago with his party things keeps getting worse on the daily and the elites keeps looting what is the be the country glory Shame unto the amp xe xf xbf ,1
4611,b'Who is next to faint? \xf0\x9f\x98\x82 #nigeria #lagos #pdp #apc https://t.co/b3ADLJjtPt', Who is next to faint xf ,0
4612,"b'Clay Richie: The Abdication Of General Muhammadu Buhari, By Bay... https://t.co/8nn5yEjNb7 #News #Nigeria #Africa #Politics #PoliticsToday #PMB #Buhari #APC #PDP #ECOWAS #Mali #Protest #COVID19 #CoronaVirus'", Clay Richie The Abdication Of General Muhammadu Buhari By Bay ,0
4613,"b'Jibrin said Dogara knows nobody would offer him the opportunity to run for those offices in the PDP, so he had to quit. #APC #PDP #YakubuDogara https://t.co/J1LEGeoaRy https://t.co/cqKGHlyNFd'", Jibrin said Dogara knows nobody would offer him the opportunity to run for those offices in the PDP so he had to quit ,0
4614,"b'DEEPER THAN BEEF!  \xe2\x80\x9c You are a combination of the 5 people you hangout with, so choose wisely! \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc ------------------ It\xe2\x80\x99s time to take charge of your life!\xe2\x80\x9d   @DAVIDLEOALABI @IBLPLSNG 07033801718  #nigeria #apc #pdp #tundeednut #davido #wizkid #followme #likeforlike https://t.co/snkEy5wOYq'", DEEPER THAN BEEF xe You are combination of the people you hangout with so choose wisely xe xa xef xb xf xf xbc It xe time to take charge of your life xe ,0
4615,"b'Edo Guber Poll: Three Commissioners dump Obaseki, root for Ize-Iyamu  Read more on https://t.co/ygqoVeVrdc  #edo #edostate  #edo2020 #edodecides  #izeiyamu #obaseki  #pdp #apc https://t.co/p0n38f2FWF'", Edo Guber Poll Three Commissioners dump Obaseki root for Ize Iyamu Read more on ,0
4616,b'Clay Richie: Slicing the Fat from Our Pot Bellies (II) By Alex ... https://t.co/5HdeXTN8sb #News #Nigeria #Africa #Economy #Politics #CBN #APC #PDP #Buhari #PMB #Youth #unemployment #NASS', Clay Richie Slicing the Fat from Our Pot Bellies II By Alex ,0
4617,"b""Dividends of #Democracy encourage #taxation! #Nigerian #landlords bulldoze bushes to create roads, dig drainage/gutter, contribute money to build bridges, buy electric poles and buy cables to connect light n you're taxing them on #tenancy! #APC #PDP #FGN #NigeriansDeserveBetter""", Dividends of encourage bulldoze bushes to create roads dig drainage gutter contribute money to build bridges buy electric poles and buy cables to connect light you are taxing them on ,0
4618,b'Available dm for price very affordable @davidjoe_shirts @instablog9ja @davido @wizkidayo @ShopKonga @lindaikeji #buynow #qualityshirts #onlinestore #ordernow #nigeria #lovely #fineshirts #officeshirts #casual #pdp #apc https://t.co/MqzL3yWQko', Available dm for price very affordable ,0
4619,"b'The PDP in Ondo State says the orderly and peaceful way its candidate, Barrister Eyitayo Jegede emerged for October 20 governorship poll is causing sleepless night for Governor Rotimi Akeredolu and the APC.  #APC #Ondo2020 #PDP https://t.co/zgTR6nDarD https://t.co/F7LutwWjpU'", The PDP in Ondo State says the orderly and peaceful way its candidate Barrister Eyitayo Jegede emerged for October governorship poll is causing sleepless night for Governor Rotimi Akeredolu and the APC ,1
4620,"b'""#APC Member defects to #PDP""  Hypocrites: APC is dead.  ""PDP member defects to APC""  Hypocrites: I\'m disappointed in the APC for accepting him.  Disappointment kee you Dia.'", Member defects to Hypocrites APC is dead PDP member defects to APC Hypocrites disappointed in the APC for accepting him Disappointment kee you Dia ,0
4621,"b'Edo 2020: APC raises alarm on alleged plot to attack, detain members https://t.co/0CEXTvVfJd #news #Nigeria #Edodecide #Edo 2020 #PDP #APC https://t.co/1lXhGgnXut'", Edo APC raises alarm on alleged plot to attack detain members ,0
4622,b'APC thugs desecrated our Palace grounds ---PDP https://t.co/U7CwYJMrHW #news #Nigeria #APC #PDP #Edodecide https://t.co/5hOTPK4GVq', APC thugs desecrated our Palace grounds PDP ,0
4623,"b""APC condemns violence at PDP's Edo State govt campaign https://t.co/VrGtqFsjO7 #news #Nigeria #APC #PDP #Edo State govt campaign #Obaseki #Edo state https://t.co/EvFxG9Pp83""", APC condemns violence at PDP Edo State govt campaign State govt campaign state ,1
4624,b'Why I resigned from PDP ----Dogara https://t.co/l6jrqeCEQ6 #news #Nigeria #PDP #APC #Dogara https://t.co/YJOlDx7Y5d', Why resigned from PDP Dogara ,0
4625,"b'Why I went Back to APC, dumped PDP - Yakubu Dogara  #apc #Pdp #yakubudogara https://t.co/BqHtVRRV1X https://t.co/NoVFrWCv7y'", Why went Back to APC dumped PDP Yakubu Dogara ,0
4626,"b'The Peoples Democratic Party has accused the All Progressives Congress, APC of sponsoring thugs to attack its members at the Palace of the Oba of Benin on Saturday.  #APC #NewsEdge #Obaseki #PDP https://t.co/03et5FwY04 https://t.co/ocVxrU9a2B'", The Peoples Democratic Party has accused the All Progressives Congress APC of sponsoring thugs to attack its members at the Palace of the Oba of Benin on Saturday ,0
4627,b'Clay Richie: Still on APC and Tinubu\xe2\x80\x99s chances in 2023 by Iliya... https://t.co/wPGww2i1uj #News #Nigeria #Africa #Politics #APC #PDP #Tinubu #Lagos #President #Buhari #PDP #Zoning', Clay Richie Still on APC and Tinubu xe chances in by Iliya ,0
4628,b'@dino_melaye Receive COVID!!! What a ministration. Lol #EdoDecides2020 #APC #pdp', Receive COVID What ministration Lol ,0
4629,b'These  two coming up elections Edo and Ondo will not show much change in their way of playing politics in Nigeria but it will make it more clear that they are one and the same people ....#APC. ...#PDP https://t.co/5fzkPddXgI', These two coming up elections Edo and Ondo will not show much change in their way of playing politics in Nigeria but it will make it more clear that they are one and the same people ,0
4630,"b'Whether #APC or #PDP, they are all recycled and incompetent set of human beings #Inept #NigerianLeaders'", Whether or they are all recycled and incompetent set of human beings ,1
4631,"b'Thugs suspected to be loyal to the two main political parties, the Peoples Democratic Party (#PDP) and the All Progressives Congress (#APC), yesterday, clashed at the entrance to the palace of the Oba of Benin, Oba Ewuare II, following the visit of the https://t.co/WP7tv2hNwN'", Thugs suspected to be loyal to the two main political parties the Peoples Democratic Party and the All Progressives Congress yesterday clashed at the entrance to the palace of the Oba of Benin Oba Ewuare II following the visit of the ,0
4632,"b'The All Progressives Congress (APC) said the Peoples Democratic Party PDP are nervy over the ongoing parliament  #ApC #NDDC #Pdp, #ArrestBuhari, #Sarz https://t.co/M6nkMbM0PS https://t.co/8Q29TUDMRc'", The All Progressives Congress APC said the Peoples Democratic Party PDP are nervy over the ongoing parliament ,0
4633,"b'#Dogara dumps #PDP for @APCNigeria #APC, meets @MBuhari #Buhari in #AsoRock https://t.co/8fF3TSgJ1Y'", dumps for meets in ,0
4634,"b'Do you know that in light of latest happenings in Nigeria, leaving Nigeria is a great lifetime achievement. #BuhariWhereIsPIB #ObasekiFlagsOffToday #BBNaijia2020 #NIPOSTfee #NDDCfraudFacts #apc #pdp'", Do you know that in light of latest happenings in Nigeria leaving Nigeria is great lifetime achievement ,0
4635,b'When we have criminals in Government they will use any means to defraud the masses. @MBuhari @channelstv @AIT_Online @TVCconnect  #StampDuty #nipost #FIRS #APC #PDP', When we have criminals in Government they will use any means to defraud the masses ,1
4636,b'Deeper than beef!  @DAVIDLEOALABI @IBLPLSNG 07033801718  #nigeria #apc #pdp #tundeednut #davido #wizkid #followme #likeforlike #like4like #follow4follow #followforfollow #photooftheday #instagood #nofilter #tbt #picoftheday #love #nature #swag #lifeisgood #instapic #instadaily https://t.co/F1CO5rqK4d', Deeper than beef ,0
4637,b'#PDP and #APC are generational thieves. If we want true change we need to move out of PDP or APC government. We can\xe2\x80\x99t be doing the same thing and expecting something different.', and are generational thieves If we want true change we need to move out of PDP or APC government We can xe be doing the same thing and expecting something different ,0
4638,"b'In other words, defund #PDP and #APC , boycott them. They have ruined the country and will continue to do it.'", In other words defund and boycott them They have ruined the country and will continue to do it ,0
4639,b'Presidency: PDP grasped by undemocratic pandemic https://t.co/8WXmZKNl7Q via @Politics3601 #PDP #APC #Dogara #laimohammed', Presidency PDP grasped by undemocratic pandemic via ,0
4640,"b'Not a fan of the show, but I fail to see a tangible reason not to state this as a dumb move by the government.  @DAVIDLEOALABI @IBLPLSNG 07033801718  #nigeria #apc #pdp #tundeednut #davido #wizkid #followme #likeforlike #like4like #follow4follow #followforfollow #photooftheday https://t.co/6d2zb5HPo7'", Not fan of the show but fail to see tangible reason not to state this as dumb move by the government ,0
4641,b'Edo poll: PDP restricts attendance at campaign flag-off in line with COVID-19 protocols https://t.co/5l4eMzUwYo #Politics #PoliticsToday #PDP #APC', Edo poll PDP restricts attendance at campaign flag off in line with COVID protocols ,0
4642,"b'{Recent News} Breaking News: #Dogara Dumps #PDP Again, Returns To #APC The Chairman of the APC caretaker committee, Mai Mala Buni, disclosed this to State House correspondents.  Yakubu Dogara  According to The PUNCH, a former Speaker of the House https://t.co/48JfkHBd7m #politics'", Recent News Breaking News Dumps Again Returns To The Chairman of the APC caretaker committee Mai Mala Buni disclosed this to State House correspondents Yakubu Dogara According to The PUNCH former Speaker of the House ,0
4643,b'Dogara returns to @OfficialAPCNg few days after he chaired @PDP primaries in Ondo State. Click to read full story. \xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87 https://t.co/LG2uYO2HUD  #PDP #APC #10over10 @bukolasaraki @atiku @PeterObi #SaturdayMorning #saturday #saturdaynight #saturdayfunday  #owambesaturday https://t.co/ZY6RqaIctI', Dogara returns to few days after he chaired primaries in Ondo State Click to read full story xf xf xf xf xf xf ,0
4644,"b""I won't resign - Buhari replies PDP  #apc #buhari #Pdp https://t.co/GTbaLVnzOi https://t.co/RvRAtO11RP""", will not resign Buhari replies PDP ,0
4645,"b'Yakubu Dogara, former speaker of the house of representatives, has dumped the Peoples Democratic Party (PDP) for the All Progressives Congress (APC).  #APC #BREAKING #Dogara #NewsEdge #PDP https://t.co/kCCvbpHQ3K https://t.co/LGL4cAv4WZ'", Yakubu Dogara former speaker of the house of representatives has dumped the Peoples Democratic Party PDP for the All Progressives Congress APC ,0
4646,b'The current three arm of the Nigerian government is made up of   Legislooters  Executhieves  And Judisharers #Dogara #APC #PDP', The current three arm of the Nigerian government is made up of Legislooters Executhieves And Judisharers ,0
4647,b'That is  true #APC &amp; #PDP are equal #nooppositparty #Nigerian \xf0\x9f\x99\x84\xf0\x9f\xa4\x94\xf0\x9f\x92\x94 https://t.co/Tci2nsjGQs', That is true amp are equal xf xf xa xf ,0
4648,"b'Yakubu Dogara returns to APC, dumps PDP as Mass Defection looms  #apc #buhari #Pdp #yakubudogara https://t.co/5dKfNzxxgY https://t.co/r8IhqpZM2c'", Yakubu Dogara returns to APC dumps PDP as Mass Defection looms ,0
4649,b'Seeing #APC attack #PDP and  PDP attack APC looks like Nigerians are fools. But Nigerians are not fools we know they are the same people. DOGARA DEFLECT TO #APC https://t.co/mu7TSuRulQ', Seeing attack and PDP attack APC looks like Nigerians are fools But Nigerians are not fools we know they are the same people DOGARA DEFLECT TO ,0
4650,b'FACTS!!! #YakubuDogara #Edo #HouseofRep #Obaseki #PDP #APC #Politics #Nigeria #EdoDecides2020 #Ondo2020 https://t.co/lvgRSXPoZF https://t.co/a9J64rxbSB', FACTS ,0
4651,"b'Dogara dumps PDP for APC, meets President Buhari  https://t.co/W4m24DzI5q  #headlines #PDP #politics #Buhari #APC #tostvnetwork https://t.co/5nW97CVkGN'", Dogara dumps PDP for APC meets President Buhari ,0
