ID,tweet_text
9962,b'Gov. Obaseki currently present in the situation room. Let\xe2\x80\x99s see where APC will pass through to ring this Edo Election \xf0\x9f\x98\x8e No \xf0\x9f\xa7\xa2.   #EdoDecides2020 #EdoElection #EdoDecide @PDPVanguard @SaharaReporters @OfficialPDPNig #EdoIsNotLagos #Edo2020 @inecnigeria 4+4 = Orgbane \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbd https://t.co/4wMqEY9qug'
9963,"b'The fear of Gov. Wike is the beginning of heart attack for POI.   Oga, what\xe2\x80\x99s Jagaban &amp; Dollar Man doing in Edo State?   @NyesomWlKE #EdoDecides2020 #EdoDecide @OfficialPDPNig @inecnigeria #EdoIsNotLagos  @SaharaReporters #EdoElection #Edo #EdoVoteWatch2020 #EdoNoBeLagos Obaseki https://t.co/x2GJVcfXV5'"
9964,"b'APC Ward leaders caught buying votes in Uromi, Edo North East.   Godwin Obaseki is still taking the lead all over the state.  Edo people protect your votes ooo \xf0\x9f\x97\xa3 \xf0\x9f\x91\x82   @inecnigeria @OfficialPDPNig  #Edonobelagos  #EdoDecides2020 #EdoElection @OfficialAPCNg https://t.co/pXFxnhktZY'"
9965,"b'This is bad PR for @TVCconnect . @channelstv and @NTANewsNow , please take note.  #EdoDecides #EdoDecides2020 #EdoNoBeLagos #Edo2020 https://t.co/6Km2rthvbX'"
9966,b'Obaseki declared the WINNER \xf0\x9f\x92\x83\xf0\x9f\x95\xba\xf0\x9f\x8f\xbc\xf0\x9f\x92\x83\xf0\x9f\x95\xba\xf0\x9f\x8f\xbc NA GOD WIN OOO \xf0\x9f\x95\xba\xf0\x9f\x8f\xbc\xf0\x9f\x92\x83\xf0\x9f\x95\xba\xf0\x9f\x8f\xbc\xf0\x9f\x92\x83  #EdoDecides2020 #EdoNoBeLagos #EdoNoBeLagos #EdoElection #Edo2020 #edo @SaharaReporters @OfficialPDPNig @OfficialAPCNg @inecnigeria https://t.co/lZStdbAwYZ'
9967,"b'My #EDO people make una chuk eye well well inside that politics, make u no let dat man wey come from #KANO carry the election go #Inconclusive gurd and protect ur votes. #EdoDecides2020  #EdoNoBeLagos  #EdoNoBeKano #EdoElection  #AtikuKawai2023ForEdoElections2020 #AtikuKawai2023'"
9968,"b'The fear of Gov. Wike is the beginning of heart attack for POI.   Oga, what\xe2\x80\x99s Jagaban &amp; Dollar Man doing in Edo State?   @NyesomWlKE #EdoDecides2020 #EdoDecide @OfficialPDPNig @inecnigeria #EdoIsNotLagos  @SaharaReporters #EdoElection #Edo #EdoVoteWatch2020 #EdoNoBeLagos Obaseki https://t.co/x2GJVcfXV5'"
9969,b'Ya this \xe2\xac\x87\xef\xb8\x8f\xe2\xac\x87\xef\xb8\x8f @POTUS #Trump @VP @GOP #TrumpDoesntCare #TrumpChaos #TrumpIsANationalDisgrace #TrumpIsALiar #TrumpIsALoser #TrumpIsARacist #TrumpIsDumb #TrumpHatesOurMilitary #TrumpIsALoser #ClimateCrisis #COVID #Vote #Biden #TrumpHatesAmerica https://t.co/hjCKCa8OWV'
9970,"b'@3658_1 @GOPChairwoman He\xf0\x9f\x91\x8fis\xf0\x9f\x91\x8fnot\xf0\x9f\x91\x8fthe\xf0\x9f\x91\x8fcurrent\xf0\x9f\x91\x8fpresident\xf0\x9f\x91\x8f! Helloooo up there Jim. Are you thinking w/your brain or your ass, because u sound like a pile \xf0\x9f\x92\xa9 just about NOW! #Trump is in charge of this country so it is HIS issue. #Biden created the pandemic task force that your president dismantled!'"
9971,b'@POTUS @realDonaldTrump You will never understand how #Biden can connect with people without a rally. #Trump #Trump2020Landslide #TrumpHatesAmerica #TrumpIsANationalDisgrace #TRUMPISASUPERSPREADER https://t.co/LS3jrkXbZh'
9972,b'A MUST watch!!! #Biden #Vote #VoteBlue2020 #Trump #COVID19 #TrumpMeltdown #TrumpHatesVeterans #TrumpKnewVoteBlue #Veterans @Vets4Biden @votevets @RVAT2020 @ProjectLincoln #Trump2020Landslide #TrumpHatesOurTroops #VetsAgainstTrump #TrumpSuperSpreader https://t.co/iNHo0jxiRw'
9973,"b'@thebr0keb0i #MAGA accusations  Are always projections Of right wing perversions. #Qanon fingers #Biden  So we won\xe2\x80\x99t think about What #Trump is hiding In HIS swamp Abetted By an alphabet Of beta men &amp; women: Acosta, Barr, Cohn,  Dershowitz, Epstein, Flynn, Guiliani, Hewitt,  Ivanka et cetera'"
9974,"b'@nhannahjones Went to @McDonalds drive thru-kids\xf0\x9f\x8d\x9f $27 A huge pickup truck with #trump flags, we heard him say, \xe2\x80\x9cI\xe2\x80\x99ll pay for the car behind me.\xe2\x80\x9d Hubby said, \xe2\x80\x9csee there are some good\xe2\x80\x9d #TrumpSupporters we paid the car behind us it was $2 \xf0\x9f\xa4\xa3 I still feel conflicted \xf0\x9f\x98\x90 #2020Elections #Biden'"
9975,b'Who had military dictatorship for 2020? this is not even funny anymore. Fucking psychos destroying our country. #DumpTrump2020 #Trump #Biden #VoteBlueToSaveAmerica #VoteBlueToEndThisNightmare   https://t.co/tNAbi4U4pJ'
9976,"b""LESSONS FROM #EDO2020.  You can't take a bad product to the market and expect to sell it. #EdoDecides2020  #EdoDecides"""
9977,b'[#EdoDecides2020]: Update: Obaseki Widens Lead After 16 LGAs Results Announced By INEC https://t.co/7wei9De0Vt via @benconewsroom @OfficialPDPNig @GovernorObaseki  #EdoDecides2020 #COVID19 #EdoNoBeLagos  #Edo2020'
9978,b'These  two coming up elections Edo and Ondo will not show much change in their way of playing politics in Nigeria but it will make it more clear that they are one and the same people ....#APC. ...#PDP https://t.co/5fzkPddXgI'
9979,b'Seeing #APC attack #PDP and  PDP attack APC looks like Nigerians are fools. But Nigerians are not fools we know they are the same people. DOGARA DEFLECT TO #APC https://t.co/mu7TSuRulQ'
9980,"b""@Jeanne5082 @ochealth Agreed. Other negative impacts include 30 million unemployed, plus significant increases in sexual assault, child abuse, suicide, cardiac arrest, drug addiction, and depression.  This doesn't have to be a #Trump vs #Biden issue!"""
9981,"b""@WashTimes I guess this is what news is today. Not 185k have died under #Trump watch. The economy is in the tank. #AntiBlackRacism is higher in recent years. Yet you failed to mention #Biden kicking #Trump Ass in polling. When you calling names you're losing."""
9982,b'If #BIDEN has the plan to get us back to work and schooling then speak up. All he seems to have is pointing fingers then reiterates exactly what #Trump has been saying. Biden doesnt even have a clue as to what day it is. What makes you think he has a plan. https://t.co/JnHmUswwUF'
9983,b'Obaseki is a politician abeg\xf0\x9f\x98\x8a  Ize Iyamu is a political thug who calls himself pastor in name of religion  Despite the bars... Obaseki still Galant\xf0\x9f\x99\x8f\xf0\x9f\xa6\x8d #obaseki  #EdoGovernorshipDebate'
9984,b'@MarshaBlackburn Said Fascist Barbie under the false guise of credibility. #Election2020 #election #American #Fascist #Party.'
9985,b'All those ok the right saying claims against DeJoy and the USPS are fake news. Fuck You! #ElectionFraud #ElectionInterference #election https://t.co/Qr7UMrAyRc https://t.co/DlTj1163Qv'
9986,"b""Somebody should check on POI, Edo people, pls, show him love, he's your brother too @SodiqTade #EdoNoBeLagos #EdoNorBeLagos #EdoDecides2020 #Obaseki #ObasekiCoastsToVictory https://t.co/povnxj8vqG"""
9987,b'Situation Room Releases Report On Edo Election https://t.co/iq6vgxijFo via @benconewsroom #Edo #MUNCRY #MUFC #Obaseki #MUFC #EdoDecides2020 #EdoElection #EdoVoteWatch2020'
9988,b'#EdoElection: Obaseki\xe2\x80\x99s victory and the warning signal of waning godfatherism in Nigerian politics https://t.co/991yI2yj3K #EdoDecides2020 #Obaseki #MondayMotivation'
9989,b'The outcome of the #EdoElection is a clear indication of that the people have wiser and have begin to see things from a different perspective. The people will no longer heed to political godfathers. #EdoDecides2020'
9990,"b'#EdoElection: Obaseki leads in over 12 LGAs, see breakdown https://t.co/QE0PJ3sZ5q #EdoDecides2020'"
9991,b'#Make the call #Make the call #Make the call #Make the call #Make the call Ize-Iyamu #Make the call #EdoElection  #EdoDecides2020'
9992,b'Situation Room Releases Report On Edo Election https://t.co/iq6vgxijFo via @benconewsroom #Edo #MUNCRY #MUFC #Obaseki #MUFC #EdoDecides2020 #EdoElection #EdoVoteWatch2020'
9993,b'#EdoElection: How voters ignored COVID-19 social distancing rules https://t.co/UxrY1M7y8x #EdoDecides2020'
9994,b'#EdoElection: Jubilation as Obaseki wins polling unit https://t.co/NRnkoEFkVD #EdoDecides2020'
9995,b'Please how do I strengthen my Twitter account to prevent it from being HACKED again. #Nigeria #Buhari #INEC #BBNaijialockdown2020 #CancelNetflix'
9996,"b'@nhannahjones Went to @McDonalds drive thru-kids\xf0\x9f\x8d\x9f $27 A huge pickup truck with #trump flags, we heard him say, \xe2\x80\x9cI\xe2\x80\x99ll pay for the car behind me.\xe2\x80\x9d Hubby said, \xe2\x80\x9csee there are some good\xe2\x80\x9d #TrumpSupporters we paid the car behind us it was $2 \xf0\x9f\xa4\xa3 I still feel conflicted \xf0\x9f\x98\x90 #2020Elections #Biden'"
9997,b'Who had military dictatorship for 2020? this is not even funny anymore. Fucking psychos destroying our country. #DumpTrump2020 #Trump #Biden #VoteBlueToSaveAmerica #VoteBlueToEndThisNightmare   https://t.co/tNAbi4U4pJ'
9998,"b'""Rev Father @GovWike  is currently in the isolation center in Benin, remember when he told other Govs he will quarantine them when they come to Rivers??  Well...Corona is real""-- @cbngov_akin1   #EdoDecides2020 #EdoDecides #EdoNoBeLagos #Edo2020 #EdoElection #EdoMustMoveForward'"
9999,"b'Yakubu #Dogara, the former Speaker of the House of Representatives, has decamped from the Peoples Democratic Party, #PDP, to the All Progressives Congress, #APC..  https://t.co/8aRXLjFYz5'"
10000,"b""@Mezon4 @instablog9ja What's the annual land use charge for ? For home owners. Must the Federal government always look for a way to reap citizens of our hard earned money. This government #APC is the worst Nigeria has ever hard. Let's don't deceive our self. Yes #PDP looted."""
10001,b'@thehill #Biden wa wa wa! You have no plan! But you promoted the riots and violence as a distraction! #You #Dem #Governors #Mayors all for the #Hatred against #Trump #Biden is. I #Christian'
10002,"b'Don\xe2\x80\x99t listen to Trump. Vote once. If you can\xe2\x80\x99t vote in-person, get your ballot and mail it back early, use a dedicated drop-box, or take it to your local elections office. #Vote #VoteEarly #Vote2020 #Election2020 #election https://t.co/ycUwjAXWx2'"
10003,b'Because tor must to gba  #EdoDecides2020 #EdoNoBeLagos #EdoElection #Obaseki #Obaseki2020 #nogodfather #PDP #Torgba https://t.co/MHyqhzo7DQ'
10004,"b'@GovernorObaseki Emerges Winner of #EdoElection2020  After @inecnigeria declares Ovia South-West LGA result   APC - 10,636 PDP - 12,659  #EdoDecides2020  #EdoElection #gbosgistbloglive #GodwinObaseki retains Governor Office in #EdoState @OfficialPDPNig leads @OfficialAPCNg'"
10005,"b'Edo Gubernatorial Election Result (@inecnigeria )  Orhionmwon LGA    APC - 10,458  PDP - 13,445  @GovernorObaseki won #EdoDecides2020  #gbosgistbloglive #EdoElection @OfficialPDPNig heads @OfficialAPCNg #EdoDecides'"
10006,b'#BreakingNews : @PastorIzeIyamu loses his local government to @GovernorObaseki   #EdoDecides2020 #EdoDecides #EdoElection @OfficialAPCNg to @OfficialPDPNig'
10007,b'@inecnigeria went on 2 hours break as Nigerians await result from 2 remaining Local Government Areas of the state before the winner of #EdoElection will be declared  1) Orhionmwon LGA  2) Ovia South-West LGA  #EdoDecides2020 #gbosgistbloglive @OfficialAPCNg et @OfficialPDPNig'
10008,"b'Edo Gubernatorial Election Result (@inecnigeria )  Esan North-East (as announced by INEC)  APC - 6,556 PDP - 13,579  @GovernorObaseki won #EdoDecides2020 #gbosgistbloglive  @OfficialPDPNig ahead @OfficialAPCNg  #EdoElection #EdoDecide'"
10009,"b'Edo Gubernatorial Election Result (@inecnigeria )  Owan East LGA  APC - 19,295  PDP - 14,762  @PastorIzeIyamu won #EdoDecides2020 #gbosgistbloglive #EdoElection @OfficialAPCNg beats @OfficialPDPNig #EdoDecide'"
10010,"b'""Rev Father @GovWike  is currently in the isolation center in Benin, remember when he told other Govs he will quarantine them when they come to Rivers??  Well...Corona is real""-- @cbngov_akin1   #EdoDecides2020 #EdoDecides #EdoNoBeLagos #Edo2020 #EdoElection #EdoMustMoveForward'"
10011,"b'Edo Gubernatorial Election Result (@inecnigeria )  Esan North-East (as announced by INEC)  APC - 6,556 PDP - 13,579  @GovernorObaseki won #EdoDecides2020 #gbosgistbloglive  @OfficialPDPNig ahead @OfficialAPCNg  #EdoElection #EdoDecide'"
10012,"b'Edo Gubernatorial Election Result (@inecnigeria )  Owan East LGA  APC - 19,295  PDP - 14,762  @PastorIzeIyamu won #EdoDecides2020 #gbosgistbloglive #EdoElection @OfficialAPCNg beats @OfficialPDPNig #EdoDecide'"
10013,"b""#trump's campaign strategy of threatening that America will be the way it is now under #Biden and using video of his America to prove it is interesting to say the least #BidenHarris2020 #VoteBlue #TrumpVirus"""
10014,b'BIDEN Says He Will INCREASE the Military Budget! #TheJimmyDoreShow w/ @jimmy_dore   #USA #election #Biden #Trump https://t.co/mU3m1RsNNi via @YouTube'
10015,"b'Please stop misinforming the public because of your hatred for #Buhari and #APC. A bag of rice is not N35,000, it is N34,950\xf0\x9f\xa4\xa3\xf0\x9f\x98\x8a  #BBNaijialockdown2020 #Buhari #APC #PDP #Rice'"
10016,b'How can u conduct elections during raining season &amp; expect pple with umbrella to lose?  #MondayMotivation #humor #mondaythoughts #EdoDecides2020 #EdoNoBeLagos #EdoDecides #EdoElections2020 #Edo2020 #facts #Truth #BBNaijaLockdown #BBNajia #BBNaijaLockdown2020'
10017,"b""No matter if you're voting for #Trump or if you are voting for #Biden, you can be on the side of justice for mass shooting victims. Help us get answers to our #49questions from @citybeautiful. https://t.co/gzNM58t64g"""
10018,"b'@ScottAdamsSays My take on this: Only #trump can eliminate #BLM terrorists and #Marxists anarchists through power provided to #President. Submission to this people is NOT an option by all means   That would be the most likely scenario of ""peace"" under #Biden - basically death of America'"
10019,"b'@RepLeeZeldin Only #trump can crackdown on #Marxists of #blm and anarchists terrorism through power of #fbi.  Submission to this people is NOT an option - That would be the scenario of ""peace"" under #Biden'"
10020,b'BIDEN Says He Will INCREASE the Military Budget! #TheJimmyDoreShow w/ @jimmy_dore   #USA #election #Biden #Trump https://t.co/mU3m1RsNNi via @YouTube'
10021,b'Moment #Obaseki smile in PDP situation room while waiting for the result  #EdoDecides2020 #Obaseki #Edonorth #Pogba https://t.co/To24en6wFi'
10022,b'#EdoDecides2020: Crowds defile social distancing rules as Governor Obaseki and wife arrive Polling Unit to vote.  #Obaseki #TwitterVerifykiddwaya #ManUtd #PortToAirtel https://t.co/E46Lquqinr'
10023,"b'Official results of the Edo state governorship election   Owan West (as announced by @inecnigeria)  APC - 11,193 PDP - 11,485  #EdoDecides2020  #EdoElection'"
10024,b'Who is in EDO ? How far the election?\xf0\x9f\x98\x81 I hear say obaseki dey give APC serious beaten \xf0\x9f\x98\x81na true ?  #EdoNoBeLagos #EdoDecides  #Edo2020  #EDOELECTIONS  @AkureHowFar'
10025,b'Gov. Obaseki currently present in the situation room. Let\xe2\x80\x99s see where APC will pass through to ring this Edo Election \xf0\x9f\x98\x8e No \xf0\x9f\xa7\xa2.   #EdoDecides2020 #EdoElection #EdoDecide @PDPVanguard @SaharaReporters @OfficialPDPNig #EdoIsNotLagos #Edo2020 @inecnigeria 4+4 = Orgbane \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbd https://t.co/4wMqEY9qug'
10026,"b'The fear of Gov. Wike is the beginning of heart attack for POI.   Oga, what\xe2\x80\x99s Jagaban &amp; Dollar Man doing in Edo State?   @NyesomWlKE #EdoDecides2020 #EdoDecide @OfficialPDPNig @inecnigeria #EdoIsNotLagos  @SaharaReporters #EdoElection #Edo #EdoVoteWatch2020 #EdoNoBeLagos Obaseki https://t.co/x2GJVcfXV5'"
10027,"b""#trump's campaign strategy of threatening that America will be the way it is now under #Biden and using video of his America to prove it is interesting to say the least #BidenHarris2020 #VoteBlue #TrumpVirus"""
10028,b'BIDEN Says He Will INCREASE the Military Budget! #TheJimmyDoreShow w/ @jimmy_dore   #USA #election #Biden #Trump https://t.co/mU3m1RsNNi via @YouTube'
10029,"b""Same old Trump tactics, but this time he's failing https://t.co/0Zm8JHsnAl #Trump #Biden #Harris #Change #AmericaOrTrump https://t.co/hX3gQe4zGf"""
10030,b'US #election: Suspected Russian used #crypto to fund Project #Lakhta  https://t.co/60PjtDslrp'
10031,b'#EdoDecides2020  Best Caption wins  #EdoNorBeLagos  #Obaseki https://t.co/JiE9TAiQvE'
10032,b'#EdoDecides2020  Can the APC pastor make the call right away?   #Obaseki  #EdoNorBeLagos https://t.co/RJPBpDZvwF'
10033,"b'A big Congratulations to Gov. Godwin Obaseki, the candidate of the Peoples Democratic Party (PDP) and incumbent governor of Edo state, been the winner of the just concluded elections of Edo state. #EdoElection #Edodecides2020'"
10034,"b'Official results of the Edo state governorship election   Oredo (as announced by INEC)  APC - 18,365 PDP - 43,498  #EdoDecides2020  #EdoElection https://t.co/01jvdNnaos'"
10035,b'Happy weekend Twitter world! Are some phone numbers ready to be recharged??? Oya comment your phone number.  Tag your favourite celebrity and Follow to qualify.  Sharp Sharp!  #GbeduwithLaycon #EdoDecides #ARSWHU #MUNCRY #Edo2020'
10036,"b""Same old Trump tactics, but this time he's failing https://t.co/0Zm8JHsnAl #Trump #Biden #Harris #Change #AmericaOrTrump https://t.co/hX3gQe4zGf"""
10037,"b'Right on, Brother.     #bloomberg #biden #trump #florida https://t.co/97ouQHZRcv'"
10038,"b'#Trump &amp; #Russia lie to create an atmosphere of distrust in real news. In an interview, Joe #Biden states that he will NOT defund police. @ProjectLincoln @RVAT2020 @RsAndIs4Biden @JoeBiden @KamalaHarris @should_america @RsAndIs4Biden @GOPforJoe https://t.co/OOeLyRYPbd'"
10039,"b'Full Election Results  #Obaseki has finally defeated his godfather #oshiomole  #APC looses in 13LGAs, wins 5, polled 223,619 votes #PDP looses in 5LGAs wins  13, polled 307,885votes  #EdoDecides2020 #EdoElection #EdoNoBeLagos #ObasekiForGovernor #izeiyamu https://t.co/NDIm03mYOB'"
10040,"b""RESULT OF POLL: Polling Unit 005, Ward 04, Esan North-East LGA APC: 29 NNPP: 1 PDP: 152  PDP has 0 vote in Oshiomhole's polling unit.  #EdoDecides2020 #EdoElection #Edo2020   Follow result live on our website: https://t.co/eIpAPkAxXO"""
10041,b'#EdoDecides2020 559 polling units has submitted their results out of 2627. #EdoDecides Results #EdoElection #Edo2020 #EdoDecidesResults  https://t.co/aENrSWq70c'
10042,b'BREAKING: Dogara Returns to APC Again  https://t.co/dLmyrCHmpY #PDP #APC #politicstoday https://t.co/IeGhdG6J0a'
10043,b'I m still loving the good news so far of #EdoElection no serious violence and the calmness so far.  #EdoDecides2020  #Obaseki  #izeiyamu'
